price,brand,type,condition,preserve,storage,result,display,camera,pin,ram,year
890000.0,0,galaxy j4 plus,1,0,0.009696418557161251,0,0.0018180784794677347,0.003939170038846759,0.9999431637072541,0.0009090392397338674,2018.0
17000000.0,0,galaxy z fold3,1,0,0.05084283878169494,0,0.0017250248872360784,0.0027237235061622293,0.9986986189261506,0.0023832580678919504,2021.0
4500000.0,0,galaxy s8,1,1,0.042627202932056865,0,0.0019315451328588268,0.0039963002748803315,0.9990750687200829,0.00349676274052029,2017.0
11900000.0,1,iphone 12 pro,1,0,0.034695383081468543,0,0.0018160864581706192,0.003252692163887676,0.9993896673544885,0.001626346081943838,2020.0
7990000.0,1,iphone 11,1,1,0.020574212445334136,0,0.0019609796236959094,0.00385766483350015,0.9997781360154556,0.0012858882778333835,2019.0
6800000.0,1,iphone 11 pro max,1,1,0.016122769079232966,0,0.0016374687346095982,0.0030230192023561813,0.999863601179307,0.0010076730674520604,2019.0
5299000.0,1,iphone 11,1,0,0.020574212445334136,0,0.0019609796236959094,0.00385766483350015,0.9997781360154556,0.0012858882778333835,2019.0
1800000.0,1,iphone 6s plus,1,0,0.011635438799975069,0,0.001999841043745715,0.0043632895499906505,0.9999205218728574,0.0007272149249984418,2015.0
2700000.0,1,iphone 7 plus,1,1,0.011033690847486597,0,0.001896415614411759,0.004137634067807474,0.9999282330534729,0.0010344085169518686,2016.0
700000.0,0,galaxy note 4,1,0,0.00993727687050756,0,0.0017700774425591591,0.004502828581948738,0.9999384850948232,0.0009316197066100837,2015.0
8499000.0,0,galaxy z flip4,1,0,0.06042934318852496,1,0.001807484818585345,0.0032372862422424087,0.9981632580247427,0.0021581908281616056,2022.0
450000.0,1,iphone 5s,1,0,0.04098976329302814,0,0.0028500694789683626,0.00672488304026243,0.999125480267561,0.0038427903087213883,2015.0
9250000.0,0,galaxy s22,1,0,0.044754782256280407,1,0.0013586273184942265,0.0028970729585538653,0.9989906753634019,0.002097880418263144,2022.0
5800000.0,1,iphone xs max,1,1,0.020159530994408044,0,0.002047452366619567,0.0037799120614515082,0.999786740253924,0.0012599706871505027,2018.0
5500000.0,1,iphone xs max,1,0,0.020159530994408044,0,0.002047452366619567,0.0037799120614515082,0.999786740253924,0.0012599706871505027,2018.0
8490000.0,1,iphone 11,1,1,0.020574212445334136,0,0.0019609796236959094,0.00385766483350015,0.9997781360154556,0.0012858882778333835,2019.0
14500000.0,1,iphone 12 pro max,1,1,0.034695383081468543,1,0.0018160864581706192,0.003252692163887676,0.9993896673544885,0.001626346081943838,2020.0
6700000.0,0,galaxy s21,1,0,0.04971591692773501,0,0.0014204547693638576,0.002663352692557233,0.9987572597089623,0.001775568461704822,2022.0
25500000.0,1,iphone 14 pro max,1,1,0.029595866886094106,0,0.0015491586573189884,0.0033526567956903477,0.9995541605358189,0.0013873062602856611,2022.0
18599000.0,1,iphone 13 pro max,1,0,0.05140226761164258,0,0.0015374785401696665,0.0027536929077665666,0.9986726278833415,0.0009178976359221889,2021.0
5000000.0,0,galaxy s20 fe,1,0,0.02843276887164596,0,0.0014438515442632715,0.002665572081716809,0.9995895306438034,0.0017770480544778726,2020.0
10850000.0,1,iphone 12,1,0,0.02272919004870303,0,0.0021663759265170075,0.004261723134131819,0.9997292185484224,0.0014205743780439394,2020.0
17990000.0,1,iphone 13 pro,1,0,0.02939887721400921,1,0.0015388474791707947,0.0027561447388133632,0.9995618252763131,0.0013780723694066816,2021.0
7300000.0,1,iphone 11 pro max,1,0,0.05634736175755309,0,0.0016350796938575673,0.003018608665583201,0.9984048161416438,0.0010062028885277337,2019.0
10500000.0,1,iphone 12,1,0,0.04542319419652072,0,0.0021646990984279407,0.004258424455923818,0.9989554036187956,0.0014194748186412726,2020.0
11999000.0,1,iphone 12 pro,1,1,0.034695383081468543,0,0.0018160864581706192,0.003252692163887676,0.9993896673544885,0.001626346081943838,2020.0
3750000.0,0,galaxy s10 plus,1,0,0.03761990246692478,1,0.0017928234769393838,0.004261629576331322,0.9992786592776894,0.0023512439041827988,2019.0
13800000.0,1,iphone 13 pro max,1,0,0.02939887721400921,1,0.0015388474791707947,0.0027561447388133632,0.9995618252763131,0.0013780723694066816,2021.0
2300000.0,1,iphone 7,1,0,0.06516586812753641,0,0.002392809220307978,0.006109300136956539,0.9978523557029014,0.0010182166894927565,2016.0
3700000.0,1,iphone x,1,0,0.023557227523812403,0,0.002134873744345499,0.004416980160714825,0.9997098430417888,0.0011042450401787063,2017.0
7000000.0,1,iphone 11 pro max,1,0,0.016122769079232966,0,0.0016374687346095982,0.0030230192023561813,0.999863601179307,0.0010076730674520604,2019.0
900000.0,1,iphone 6s plus,0,0,0.08118414666142698,0,0.001993360743918966,0.004349150714005017,0.996680371959483,0.0038055068747543897,2015.0
950000.0,0,galaxy s10 plus,1,0,0.06573903355700177,0,0.0017902147531147802,0.004255428511502347,0.9978246164902054,0.001760866970276833,2019.0
6300000.0,1,iphone xs max,1,0,0.020159530994408044,0,0.002047452366619567,0.0037799120614515082,0.999786740253924,0.0012599706871505027,2018.0
3190000.0,1,iphone 8 plus,1,0,0.023775956310970733,0,0.0020432462454740476,0.004457991808307013,0.9997046630128475,0.0011144979520767533,2017.0
1000000.0,1,iphone 6s plus,1,0,0.00581801478104785,0,0.0019999425809851985,0.004363511085785888,0.9999712904925994,0.0007272518476309813,2015.0
19800000.0,1,iphone 13 pro max,1,0,0.05140224054399862,0,0.0015374777305571018,0.002753691457714212,0.9986721019976875,0.001376845728857106,2021.0
12900000.0,1,iphone 12 pro,1,1,0.034695383081468543,1,0.0018160864581706192,0.003252692163887676,0.9993896673544885,0.001626346081943838,2020.0
650000.0,0,galaxy j4 core,1,0,0.019390159438017588,0,0.0018178274473141488,0.0031811980327997604,0.9998050960227819,0.0006059424824380496,2018.0
1850000.0,1,iphone 6s plus,1,0,0.023266153301928067,0,0.001999435049384443,0.004362403744111513,0.9997175246922216,0.0007270672906852521,2015.0
2500000.0,1,iphone 7 plus,0,0,0.04409452048010744,0,0.0018946864268796165,0.004133861295010073,0.9990164796274341,0.0010334653237525182,2016.0
2000000.0,0,galaxy j6,1,1,0.02132822422410138,0,0.0018662196196088706,0.004332295545520593,0.9997605105047521,0.0013330140140063362,2018.0
7500000.0,1,iphone 11,1,0,0.020574212445334136,0,0.0019609796236959094,0.00385766483350015,0.9997781360154556,0.0012858882778333835,2019.0
600000.0,1,iphone 6,1,0,0.00883925378150469,0,0.002596530798317003,0.005800760294112453,0.9999405840327181,0.0005524533613440432,2015.0
1800000.0,0,galaxy a11,1,0,0.007999689278103706,0,0.0015999378556207412,0.0032498737692296304,0.9999611597629632,0.0007499708698222224,2020.0
3600000.0,0,galaxy s20 fe,1,0,0.02843276887164596,0,0.0014438515442632715,0.002665572081716809,0.9995895306438034,0.0017770480544778726,2020.0
1800000.0,1,iphone 6s plus,1,0,0.023266153301928067,0,0.001999435049384443,0.004362403744111513,0.9997175246922216,0.0007270672906852521,2015.0
4000000.0,0,galaxy m52,1,1,0.025591452275296873,0,0.0013395525800350707,0.002899031703060974,0.9996661045037841,0.0015994657672060545,2021.0
3650000.0,1,iphone 8 plus,1,0,0.023775956310970733,0,0.0020432462454740476,0.004457991808307013,0.9997046630128475,0.0011144979520767533,2017.0
2200000.0,1,iphone 6 plus,0,0,0.04649456968374843,0,0.0019978135410985655,0.0043588659078514155,0.9989067705492828,0.0007264776513085693,2015.0
1380000.0,1,iphone 6s plus,1,0,0.00581801478104785,0,0.0019999425809851985,0.004363511085785888,0.9999712904925994,0.0007272518476309813,2015.0
17500000.0,1,iphone 13 pro max,1,0,0.02939887721400921,0,0.0015388474791707947,0.0027561447388133632,0.9995618252763131,0.0013780723694066816,2021.0
3200000.0,1,iphone xs,1,1,0.020159530994408044,1,0.002047452366619567,0.0037799120614515082,0.999786740253924,0.0012599706871505027,2018.0
1200000.0,0,galaxy j7 pro,1,0,0.008888466336716642,0,0.0015277051516231726,0.0036109394492911356,0.9999524628806221,0.0008332937190671851,2017.0
9990000.0,1,iphone 12,1,0,0.04542319419652072,0,0.0021646990984279407,0.004258424455923818,0.9989554036187956,0.0014194748186412726,2020.0
4750000.0,1,iphone 8 plus,1,1,0.023775956310970733,0,0.0020432462454740476,0.004457991808307013,0.9997046630128475,0.0011144979520767533,2017.0
14000000.0,1,iphone 12 pro max,1,0,0.060641687233474906,0,0.0018138361806441156,0.003248661816079013,0.9981513429902767,0.0016243309080395064,2020.0
21500000.0,1,iphone 13 pro max,1,0,0.05140224054399862,1,0.0015374777305571018,0.002753691457714212,0.9986721019976875,0.001376845728857106,2021.0
12900000.0,1,iphone 12 pro max,1,0,0.060641687233474906,1,0.0018138361806441156,0.003248661816079013,0.9981513429902767,0.0016243309080395064,2020.0
4800000.0,1,iphone xs max,0,0,0.020159530994408044,0,0.002047452366619567,0.0037799120614515082,0.999786740253924,0.0012599706871505027,2018.0
1800000.0,0,galaxy s8 plus,1,0,0.01828250994848126,0,0.0017711181512591223,0.0034279706153402365,0.999824762807569,0.0011426568717800788,2017.0
300000.0,0,galaxy j8,1,0,0.009142379792488478,0,0.0017141962110915898,0.004142640843471342,0.9999477898034274,0.0008570981055457949,2018.0
13500000.0,1,iphone 12 pro max,1,1,0.034695383081468543,0,0.0018160864581706192,0.003252692163887676,0.9993896673544885,0.001626346081943838,2020.0
2900000.0,0,galaxy a9 plus,1,0,0.018282462348743492,0,0.0017139808451947024,0.004142120375887197,0.9998221596969097,0.0011426538967964682,2018.0
1800000.0,0,galaxy note 8,1,1,0.019390097641808664,0,0.0019087127366155402,0.0036356433078391245,0.9998019096557592,0.0018178216539195622,2017.0
13000000.0,1,iphone 14 plus,1,0,0.014802835392865607,0,0.0015496718301906182,0.002775531636162301,0.999885271927469,0.0004625886060270502,2022.0
3900000.0,1,iphone x,1,1,0.08219412213502288,0,0.0021282406624246993,0.004403256542947653,0.9966037308871523,0.0011008141357369133,2017.0
13900000.0,1,iphone 12 pro max,1,1,0.034695383081468543,1,0.0018160864581706192,0.003252692163887676,0.9993896673544885,0.001626346081943838,2020.0
4500000.0,1,iphone x,1,0,0.023557227523812403,0,0.002134873744345499,0.004416980160714825,0.9997098430417888,0.0011042450401787063,2017.0
23600000.0,0,galaxy s23 ultra,1,1,0.044754782256280407,1,0.0013586273184942265,0.0028970729585538653,0.9989906753634019,0.002097880418263144,2023.0
9200000.0,0,galaxy s21 ultra,1,0,0.044754782256280407,0,0.0013586273184942265,0.0028970729585538653,0.9989906753634019,0.002097880418263144,2021.0
7000000.0,0,galaxy s20 ultra,1,1,0.04475478103247361,1,0.0013786070943038746,0.002897072879334229,0.9989906480462858,0.0020978803608972,2020.0
16000000.0,1,iphone 14 plus,1,1,0.029595919298041597,0,0.0015491614007568648,0.0027746174341913995,0.9995559306674516,0.0013873087170956997,2022.0
7700000.0,1,iphone 12,1,1,0.02272919004870303,0,0.0021663759265170075,0.004261723134131819,0.9997292185484224,0.0014205743780439394,2020.0
11700000.0,1,iphone 12 pro max,1,0,0.034695383081468543,0,0.0018160864581706192,0.003252692163887676,0.9993896673544885,0.001626346081943838,2020.0
13800000.0,1,iphone 12 pro max,1,1,0.034695383081468543,0,0.0018160864581706192,0.003252692163887676,0.9993896673544885,0.001626346081943838,2020.0
4800000.0,1,iphone x,1,1,0.023557227523812403,0,0.002134873744345499,0.004416980160714825,0.9997098430417888,0.0011042450401787063,2017.0
3500000.0,0,galaxy note 10,1,0,0.029754105998041534,0,0.0015806868811459563,0.0027894474373163936,0.9995519983717077,0.000464907906219399,2019.0
3500000.0,1,iphone xs,1,0,0.020159530994408044,0,0.002047452366619567,0.0037799120614515082,0.999786740253924,0.0012599706871505027,2018.0
7000000.0,1,iphone xs max,1,1,0.020159530994408044,0,0.002047452366619567,0.0037799120614515082,0.999786740253924,0.0012599706871505027,2018.0
24499000.0,1,iphone 14 pro max,1,1,0.029595866886094106,0,0.0015491586573189884,0.0033526567956903477,0.9995541605358189,0.0013873062602856611,2022.0
7300000.0,1,iphone 11 pro,1,0,0.016122769079232966,0,0.0016374687346095982,0.0030230192023561813,0.999863601179307,0.0010076730674520604,2019.0
5900000.0,1,iphone xr,1,0,0.021748524544688914,0,0.002072906245665662,0.0040778483521291715,0.9997524876636685,0.0010194620880322929,2018.0
16500000.0,0,galaxy s22 ultra,1,1,0.025591451584789038,0,0.0013595458654419175,0.002899031624839383,0.9996660775308217,0.0015994657240493149,2022.0
8850000.0,1,iphone 11 pro max,1,0,0.016122769079232966,1,0.0016374687346095982,0.0030230192023561813,0.999863601179307,0.0010076730674520604,2019.0
11200000.0,1,iphone 12 pro,1,0,0.034695383081468543,0,0.0018160864581706192,0.003252692163887676,0.9993896673544885,0.001626346081943838,2020.0
350000.0,1,iphone 8 plus,1,0,0.023775956310970733,0,0.0020432462454740476,0.004457991808307013,0.9997046630128475,0.0011144979520767533,2017.0
700000.0,0,galaxy m20,1,0,0.006399841069600244,0,0.001259968710577548,0.0025999354345250993,0.9999751671250381,0.0005999851002750229,2019.0
2700000.0,0,galaxy m12,1,1,0.012798882834273965,1,0.0012998865378559495,0.0028997468921401954,0.9999127214276535,0.0007999301771421228,2021.0
2690000.0,0,galaxy a32,1,0,0.025591454285442232,1,0.0012795727142721116,0.0028990319307727525,0.9996661830250871,0.0015994658928401395,2021.0
950000.0,0,galaxy j7 pro,1,0,0.008888466336716642,0,0.0015277051516231726,0.0036109394492911356,0.9999524628806221,0.0008332937190671851,2017.0
12300000.0,1,iphone 12 pro max,1,0,0.034695383081468543,1,0.0018160864581706192,0.003252692163887676,0.9993896673544885,0.001626346081943838,2020.0
7500000.0,1,iphone 11 pro,1,1,0.05634736175755309,0,0.0016350796938575673,0.003018608665583201,0.9984048161416438,0.0010062028885277337,2019.0
3100000.0,1,iphone xs,1,0,0.020159530994408044,0,0.002047452366619567,0.0037799120614515082,0.999786740253924,0.0012599706871505027,2018.0
14200000.0,1,iphone 12 pro,1,1,0.060641687233474906,1,0.0018138361806441156,0.003248661816079013,0.9981513429902767,0.0016243309080395064,2020.0
250000.0,1,iphone 5,0,0,0.020507954274776433,0,0.002851887391336097,0.006729172496411017,0.9997627708953511,0.0006408735710867635,2015.0
9200000.0,0,galaxy a50,1,0,0.015997808845190895,0,0.0015997808845190896,0.003624503566488562,0.9998630528244309,0.0014997945792366463,2019.0
19900000.0,1,iphone 13 pro,1,1,0.05140224054399862,1,0.0015374777305571018,0.002753691457714212,0.9986721019976875,0.001376845728857106,2021.0
23890000.0,1,iphone 14 pro max,1,1,0.029595866886094106,0,0.0015491586573189884,0.0033526567956903477,0.9995541605358189,0.0013873062602856611,2022.0
7950000.0,1,iphone 11,1,0,0.0411223226659669,1,0.001959735689549985,0.003855217749934397,0.9991439335246646,0.0012850725833114657,2019.0
5900000.0,0,galaxy note 20,1,0,0.04971577102868517,0,0.001531423304008606,0.0032182083924818528,0.9987543287012647,0.0023304267669696176,2020.0
15300000.0,1,iphone 14 plus,1,1,0.051746138048145034,0,0.0015477639505471954,0.002772114538293484,0.9986542624202277,0.001386057269146742,2022.0
7500000.0,1,iphone 11,1,0,0.020574212445334136,0,0.0019609796236959094,0.00385766483350015,0.9997781360154556,0.0012858882778333835,2019.0
1500000.0,0,galaxy j8,1,0,0.009142379792488478,0,0.0017141962110915898,0.004142640843471342,0.9999477898034274,0.0008570981055457949,2018.0
2990000.0,0,galaxy note 9,1,1,0.03198337999699576,1,0.0015991689998497882,0.002998441874718353,0.9994806249061176,0.001998961249812235,2018.0
15500000.0,1,iphone 13 pro max,1,0,0.02939887721400921,0,0.0015388474791707947,0.0027561447388133632,0.9995618252763131,0.0013780723694066816,2021.0
2900000.0,1,iphone 7 plus,1,0,0.04409452048010744,0,0.0018946864268796165,0.004133861295010073,0.9990164796274341,0.0010334653237525182,2016.0
8500000.0,1,iphone 11 pro max,1,1,0.016122769079232966,0,0.0016374687346095982,0.0030230192023561813,0.999863601179307,0.0010076730674520604,2019.0
1900000.0,1,iphone 7 plus,1,0,0.011033690847486597,0,0.001896415614411759,0.004137634067807474,0.9999282330534729,0.0010344085169518686,2016.0
17000000.0,1,iphone 12 pro max,1,1,0.034695383081468543,0,0.0018160864581706192,0.003252692163887676,0.9993896673544885,0.001626346081943838,2020.0
4200000.0,0,galaxy s10,1,0,0.06573882335430277,0,0.001790209028844852,0.004255414904631206,0.9978214259135242,0.003081507344732942,2019.0
19900000.0,1,iphone 13 pro max,1,1,0.05140224054399862,0,0.0015374777305571018,0.002753691457714212,0.9986721019976875,0.001376845728857106,2021.0
4600000.0,1,iphone 8 plus,1,0,0.08295249357381616,0,0.0020367799761428075,0.00444388358431158,0.9965408937818718,0.001110970896077895,2017.0
1500000.0,1,iphone 6s,1,0,0.03729074993398087,0,0.00273853944827672,0.006992015612621413,0.9992755646371436,0.0011653359354369022,2015.0
25000000.0,1,iphone 14 pro max,1,1,0.029595866886094106,0,0.0015491586573189884,0.0033526567956903477,0.9995541605358189,0.0013873062602856611,2022.0
1200000.0,0,galaxy note 8,1,0,0.019390097641808664,1,0.0019087127366155402,0.0036356433078391245,0.9998019096557592,0.0018178216539195622,2017.0
2500000.0,1,iphone 7,1,0,0.016323993804236405,1,0.0023975865899972222,0.006121497676588652,0.9998446205094799,0.0010202496127647753,2016.0
7590000.0,1,iphone 11 pro max,1,0,0.016122769079232966,0,0.0016374687346095982,0.0030230192023561813,0.999863601179307,0.0010076730674520604,2019.0
12600000.0,1,iphone 12 pro,1,1,0.060641687233474906,0,0.0018138361806441156,0.003248661816079013,0.9981513429902767,0.0016243309080395064,2020.0
990000.0,0,galaxy a7,1,0,0.012798882158610964,0,0.0013398829759795853,0.0028997467390602964,0.9999126686414815,0.0007999301349131852,2022.0
17999000.0,1,iphone 13 pro max,1,0,0.02939887721400921,1,0.0015388474791707947,0.0027561447388133632,0.9995618252763131,0.0013780723694066816,2021.0
4900000.0,0,galaxy s20,1,1,0.02843276887164596,0,0.0014438515442632715,0.002665572081716809,0.9995895306438034,0.0017770480544778726,2020.0
9600000.0,1,iphone 11 pro max,1,0,0.016122769079232966,0,0.0016374687346095982,0.0030230192023561813,0.999863601179307,0.0010076730674520604,2019.0
4150000.0,1,iphone xr,1,0,0.043466220847632756,0,0.0020714370872699983,0.00407495820446557,0.9990439197948091,0.0010187395511163926,2018.0
8000000.0,1,iphone 12,1,0,0.02272919004870303,0,0.0021663759265170075,0.004261723134131819,0.9997292185484224,0.0014205743780439394,2020.0
14990000.0,1,iphone 14,1,1,0.029595866886094106,0,0.0015491586573189884,0.0033526567956903477,0.9995541605358189,0.0013873062602856611,2022.0
5200000.0,1,iphone 11,1,0,0.020574212445334136,0,0.0019609796236959094,0.00385766483350015,0.9997781360154556,0.0012858882778333835,2019.0
11699000.0,1,iphone 11 pro max,1,0,0.05634736175755309,1,0.0016350796938575673,0.003018608665583201,0.9984048161416438,0.0010062028885277337,2019.0
4750000.0,1,iphone xs max,1,0,0.020159530994408044,0,0.002047452366619567,0.0037799120614515082,0.999786740253924,0.0012599706871505027,2018.0
4699000.0,1,iphone 11,1,1,0.020574212445334136,0,0.0019609796236959094,0.00385766483350015,0.9997781360154556,0.0012858882778333835,2019.0
600000.0,0,galaxy a8 star,1,0,0.017294529673920207,0,0.0017024302647765204,0.003918291879247547,0.999839996773512,0.0016213621569300194,2018.0
9000000.0,0,galaxy z flip4,1,0,0.06042934318852496,0,0.001807484818585345,0.0032372862422424087,0.9981632580247427,0.0021581908281616056,2022.0
3600000.0,1,iphone xs,0,0,0.020159530994408044,0,0.002047452366619567,0.0037799120614515082,0.999786740253924,0.0012599706871505027,2018.0
2600000.0,1,iphone 7 plus,1,0,0.04409452048010744,0,0.0018946864268796165,0.004133861295010073,0.9990164796274341,0.0010334653237525182,2016.0
17800000.0,1,iphone 13 pro max,1,0,0.02939887721400921,0,0.0015388474791707947,0.0027561447388133632,0.9995618252763131,0.0013780723694066816,2021.0
17999000.0,1,iphone 13 pro,1,0,0.02939887721400921,1,0.0015388474791707947,0.0027561447388133632,0.9995618252763131,0.0013780723694066816,2021.0
8500000.0,1,iphone 11 pro,1,1,0.016122769079232966,0,0.0016374687346095982,0.0030230192023561813,0.999863601179307,0.0010076730674520604,2019.0
6790000.0,1,iphone 12 mini,1,1,0.028725805606198185,1,0.002423739848022972,0.00538608855116216,0.9995682669531775,0.0017953628503873866,2020.0
17999999.0,1,iphone 13 pro max,1,1,0.02939887721400921,0,0.0015388474791707947,0.0027561447388133632,0.9995618252763131,0.0013780723694066816,2021.0
5600000.0,1,iphone xs max,1,0,0.020159530994408044,0,0.002047452366619567,0.0037799120614515082,0.999786740253924,0.0012599706871505027,2018.0
8950000.0,0,galaxy z flip3,1,0,0.03875828414956078,0,0.002028753935953572,0.003633589139021323,0.9992370132308639,0.0024223927593475486,2021.0
5900000.0,1,iphone 11 pro,1,1,0.016122769079232966,0,0.0016374687346095982,0.0030230192023561813,0.999863601179307,0.0010076730674520604,2019.0
1850000.0,1,iphone 11 pro max,1,0,0.016122769079232966,0,0.0016374687346095982,0.0030230192023561813,0.999863601179307,0.0010076730674520604,2019.0
6500000.0,1,iphone 11,1,1,0.0411223226659669,0,0.001959735689549985,0.003855217749934397,0.9991439335246646,0.0012850725833114657,2019.0
5000000.0,0,galaxy z flip,0,0,0.03457359304539031,0,0.001809711510969649,0.0032412743480053417,0.9993929239683137,0.0021608495653368943,2021.0
17950000.0,1,iphone 13 pro,1,0,0.05140224054399862,0,0.0015374777305571018,0.002753691457714212,0.9986721019976875,0.001376845728857106,2021.0
12000000.0,1,iphone 14 pro max,1,0,0.029595866886094106,0,0.0015491586573189884,0.0033526567956903477,0.9995541605358189,0.0013873062602856611,2022.0
10000.0,1,iphone 14 pro max,1,0,0.05174604657522836,0,0.0015477612145269198,0.0033496324792000503,0.998652497074608,0.001386054818979331,2022.0
5300000.0,1,iphone xr,1,0,0.021748524544688914,0,0.002072906245665662,0.0040778483521291715,0.9997524876636685,0.0010194620880322929,2018.0
14590000.0,1,iphone 12 pro max,1,0,0.034695383081468543,1,0.0018160864581706192,0.003252692163887676,0.9993896673544885,0.001626346081943838,2020.0
1200000.0,0,galaxy a50,1,0,0.03198334180663151,0,0.0015991670903315756,0.003623112939032476,0.9994794314572347,0.001499219147185852,2019.0
